SaleDate,ProductID,WarehouseID,UnitsSold,Revenue
2024-01-24,P114,W2,34,77656
2024-11-22,P197,W4,33,74184
2025-01-28,P102,W5,4,1212
2024-04-07,P136,W5,17,23766
2025-01-08,P157,W3,29,58145
2024-11-10,P152,W10,3,6930
2025-10-24,P192,W1,22,7766
2025-10-18,P144,W6,31,16895
2024-11-22,P125,W3,27,40662
2025-09-08,P161,W3,26,44824
2024-07-08,P175,W7,25,59650
2024-09-29,P178,W7,2,226
2025-12-14,P198,W1,48,65568
2025-01-02,P103,W1,20,37240
2025-11-25,P146,W9,23,8717
2025-12-23,P179,W3,17,33983
2025-06-29,P158,W7,32,42432
2024-01-07,P120,W4,13,26533
2024-05-16,P162,W1,1,807
2024-03-25,P133,W8,19,3591
2024-10-26,P124,W5,13,5694
2025-02-02,P164,W1,12,12216
2025-03-16,P148,W4,43,71724
2024-10-15,P131,W8,16,37552
2024-05-21,P183,W9,28,51016
2025-12-27,P109,W8,47,100157
2024-11-27,P173,W7,26,48828
2025-11-29,P184,W2,30,16770
2024-08-18,P179,W8,20,12740
2024-08-23,P177,W5,41,98441
2025-07-14,P198,W1,9,3348
2025-12-03,P142,W4,21,36456
2024-10-13,P150,W6,39,56160
2024-03-06,P141,W5,9,14328
2024-09-23,P153,W6,22,32186
2025-05-06,P114,W2,32,15200
2025-08-13,P176,W9,26,42276
2025-03-27,P123,W9,22,12056
2025-12-30,P120,W5,37,82769
2025-06-01,P141,W8,14,4564
2024-04-06,P163,W3,22,33528
2025-06-20,P141,W8,43,63769
2024-02-03,P157,W1,16,36400
2025-10-25,P165,W3,4,7316
2025-08-09,P131,W7,3,3177
2024-08-12,P151,W10,46,44988
2024-04-25,P183,W9,14,2744
2024-04-21,P173,W6,48,103728
2025-05-18,P151,W9,30,44070
2025-04-11,P135,W9,44,106216
2025-06-18,P166,W6,26,60944
2024-01-16,P147,W9,10,13680
2024-09-30,P175,W10,12,10596
2025-06-05,P175,W2,47,89629
2025-05-13,P126,W4,7,11711
2025-04-11,P155,W1,44,34320
2025-10-13,P188,W9,6,3864
2024-02-23,P178,W9,45,19890
2025-03-23,P106,W8,3,735
2024-02-21,P167,W6,38,61218
2024-01-21,P192,W3,12,21372
2024-02-19,P138,W7,23,38226
2024-10-01,P156,W1,40,7600
2025-01-12,P119,W5,9,14670
2024-01-24,P126,W5,16,29456
2024-08-18,P195,W2,27,37071
2024-06-02,P131,W2,39,59358
2025-12-26,P175,W7,7,6671
2024-12-28,P166,W8,12,12684
2025-10-16,P184,W2,21,42546
2024-08-21,P190,W6,12,26112
2024-08-24,P119,W10,40,36920
2025-01-06,P147,W3,46,22402
2024-07-28,P147,W8,45,39825
2025-07-13,P167,W2,15,37335
2025-06-19,P102,W9,30,43920
2025-05-14,P111,W5,41,38827
2024-08-08,P128,W7,45,80100
2024-01-09,P112,W8,10,23140
2024-03-31,P149,W7,5,8560
2024-12-13,P124,W10,23,16445
2024-10-30,P139,W8,27,62262
2024-07-03,P154,W5,41,31406
2024-04-06,P167,W9,43,6622
2025-02-25,P109,W9,32,61120
2025-01-19,P124,W5,43,63726
2024-02-15,P132,W3,28,31052
2025-01-07,P110,W10,16,20560
2024-05-18,P137,W5,24,25416
2024-11-14,P161,W9,44,37928
2024-11-14,P122,W1,46,72266
2025-09-02,P137,W5,32,23904
2024-04-25,P172,W5,8,15000
2024-03-28,P153,W2,9,18018
2024-07-18,P123,W4,2,4644
2025-09-11,P187,W5,1,1985
2024-10-24,P190,W9,39,73710
2025-11-25,P195,W7,40,35280
2024-05-01,P169,W1,9,18684
2025-09-22,P146,W4,15,27435
2025-05-12,P122,W6,27,32319
2025-10-10,P189,W7,25,43125
2025-12-03,P191,W9,21,27384
2025-03-13,P193,W8,36,47988
2025-07-11,P151,W4,6,8364
2025-07-17,P169,W1,31,75392
2025-02-02,P154,W10,4,2036
2024-10-25,P125,W7,22,9900
2024-10-24,P147,W8,23,23184
2024-10-17,P189,W3,42,104034
2025-11-05,P132,W8,24,50880
2024-06-26,P171,W2,15,5205
2024-04-20,P171,W9,40,58960
2024-07-29,P122,W8,28,26936
2025-09-28,P162,W7,1,629
2025-11-07,P141,W10,45,17640
2024-07-07,P103,W3,16,35904
2024-05-19,P155,W9,17,3111
2025-03-02,P180,W8,13,27911
2024-09-07,P110,W9,10,4330
2024-03-06,P122,W5,48,38256
2024-10-08,P141,W8,48,31152
2024-02-05,P155,W7,45,23310
2024-12-31,P100,W6,18,26910
2024-06-04,P139,W3,49,108486
2024-11-03,P122,W6,13,3952
2024-10-21,P199,W7,25,52425
2025-07-26,P170,W6,12,29736
2025-12-28,P152,W10,24,29904
2025-04-25,P102,W4,33,13134
2025-09-02,P175,W2,38,66614
2025-02-25,P179,W3,32,73344
2024-03-06,P172,W3,7,10528
2024-08-18,P131,W10,19,26999
2025-10-22,P181,W1,47,40655
2024-04-13,P122,W4,41,93644
2025-05-05,P155,W1,29,60146
2024-10-21,P154,W10,47,42911
2024-05-05,P130,W9,49,19502
2025-03-10,P130,W4,46,10074
2025-09-28,P190,W10,8,10648
2024-07-13,P106,W2,32,33504
2025-10-19,P133,W6,14,28196
2024-01-24,P134,W10,38,65664
2025-06-05,P163,W1,42,51534
2024-11-17,P133,W7,21,51807
2024-07-21,P113,W9,13,22867
2024-02-24,P143,W9,41,41533
2024-11-09,P151,W7,38,32452
2025-01-24,P158,W2,2,724
2024-03-18,P149,W2,25,54325
2025-09-18,P155,W9,46,37398
2024-08-11,P116,W2,37,34262
2024-10-17,P112,W2,1,2298
2025-05-26,P183,W5,3,3096
2025-08-04,P118,W1,47,27636
2025-09-16,P112,W7,41,12054
2024-04-16,P159,W8,35,83265
2024-03-07,P102,W3,37,48470
2024-06-18,P145,W10,19,41914
2025-04-24,P132,W3,9,16407
2025-07-17,P189,W3,5,10245
2025-10-28,P164,W2,2,2016
2024-03-19,P154,W5,4,6108
2024-06-19,P138,W1,18,11484
2025-04-29,P199,W7,46,7222
2024-12-04,P200,W4,41,59450
2024-01-14,P196,W9,20,2860
2025-06-05,P109,W2,33,19932
2025-12-29,P141,W10,3,1836
2024-05-20,P141,W2,35,85575
2025-06-11,P122,W2,5,11785
2024-09-22,P166,W6,1,2297
2025-08-19,P200,W3,30,48540
2025-08-26,P104,W4,18,6930
2025-06-28,P198,W2,22,23540
2024-01-28,P149,W1,11,6105
2024-08-02,P104,W7,34,49402
2024-02-25,P129,W9,8,13440
2025-07-13,P192,W3,17,4624
2024-02-26,P189,W7,32,71968
2024-04-24,P145,W8,10,14720
2025-12-23,P114,W1,46,97796
2024-01-19,P158,W8,38,35606
2025-10-07,P131,W10,21,49413
2025-01-20,P162,W10,22,11484
2024-06-02,P115,W7,29,5307
2025-11-18,P134,W3,34,8194
2024-06-29,P200,W4,49,37632
2025-03-12,P116,W1,48,67008
2024-12-26,P148,W8,27,39528
2025-06-26,P121,W7,33,37125
2024-11-14,P135,W3,41,29848
2024-09-01,P172,W6,29,49213
2025-03-04,P135,W2,21,17829
2024-03-19,P140,W2,10,21630
2025-08-16,P144,W8,40,48240
2024-11-30,P190,W8,32,52192
2024-11-19,P128,W7,42,25368
2024-11-26,P181,W7,22,3740
2025-12-11,P104,W2,10,6430
2025-07-13,P148,W9,42,40404
2025-09-13,P156,W4,1,771
2025-08-29,P110,W7,26,64974
2024-01-11,P141,W4,47,7097
2024-11-15,P144,W9,33,64944
2024-03-28,P119,W6,19,4104
2024-11-11,P163,W4,11,12265
2025-03-29,P114,W8,30,55440
2025-08-15,P190,W9,3,852
2025-07-12,P115,W8,49,103194
2025-05-28,P122,W3,47,91368
2024-11-10,P170,W9,33,20163
2024-09-29,P127,W2,24,53160
2024-05-31,P148,W8,7,14168
2025-08-30,P156,W8,6,14352
2025-03-19,P159,W3,20,4460
2025-11-25,P157,W3,46,71024
2025-11-06,P179,W6,6,3750
2025-07-02,P156,W4,40,34000
2025-02-01,P185,W7,28,26012
2024-08-13,P136,W2,11,2365
2025-09-06,P153,W4,22,20548
2025-12-02,P169,W4,17,41446
2024-11-28,P114,W5,25,56050
2025-08-17,P163,W9,33,80685
2024-06-02,P161,W2,20,37400
2024-07-27,P143,W7,26,22152
2024-01-04,P139,W3,29,49329
2025-11-04,P142,W1,49,75901
2024-06-20,P114,W8,39,45747
2024-03-17,P152,W8,12,11424
2025-02-01,P153,W2,47,61100
2025-09-19,P165,W4,7,7707
2024-06-01,P124,W2,18,2250
2025-03-30,P135,W1,49,111622
2024-08-25,P114,W4,40,85760
2025-01-17,P141,W1,31,19158
2025-11-20,P154,W2,13,26013
2025-01-25,P140,W7,11,20845
2025-04-26,P163,W7,41,45100
2025-09-10,P188,W8,21,6153
2025-01-15,P153,W10,39,37401
2024-05-18,P182,W9,28,47292
2024-04-19,P196,W10,15,18090
2025-02-24,P126,W5,15,12420
2025-09-05,P113,W4,16,16368
2025-06-07,P190,W4,22,17182
2024-02-28,P128,W2,40,57160
2024-12-09,P159,W8,5,675
2024-08-27,P148,W1,27,25299
2024-07-28,P163,W2,32,78720
2025-07-01,P117,W10,24,19800
2025-07-03,P194,W1,8,16424
2024-10-05,P117,W8,1,1332
2025-09-03,P198,W8,20,47740
2025-08-26,P176,W1,44,39644
2024-08-19,P127,W5,45,35910
2024-05-13,P146,W3,40,93440
2025-04-19,P176,W10,18,16866
2025-11-17,P136,W3,10,11970
2024-07-05,P175,W1,49,43855
2024-08-13,P186,W1,22,40436
2025-08-31,P113,W3,30,47430
2024-07-10,P198,W1,24,23688
2024-07-09,P191,W4,10,24190
2025-04-26,P113,W4,11,16786
2024-05-06,P147,W4,35,7210
2024-12-08,P194,W8,12,18912
2025-07-01,P114,W7,24,24552
2024-07-18,P190,W7,36,63576
2025-05-01,P115,W4,27,38745
2025-12-19,P130,W4,36,24444
2025-02-13,P161,W8,18,38340
2025-08-28,P151,W5,46,75256
2024-01-31,P200,W10,15,23505
2024-06-15,P200,W5,15,32955
2024-03-03,P102,W9,24,47256
2024-04-25,P113,W8,7,7574
2025-08-30,P197,W2,7,756
2025-07-16,P179,W9,4,2828
2025-02-27,P131,W2,21,7035
2024-10-27,P197,W1,13,7683
2025-11-11,P198,W6,42,103110
2025-09-26,P182,W4,10,23610
2025-02-07,P150,W8,29,13659
2024-07-07,P102,W6,39,41925
2024-10-28,P153,W7,47,91791
2025-09-26,P181,W2,34,27506
2024-03-13,P135,W2,28,36512
2025-04-18,P147,W10,15,15960
2024-11-20,P187,W2,49,87465
2025-08-13,P147,W6,33,44583
2025-08-11,P155,W8,39,80379
2024-02-14,P123,W8,46,114632
2024-01-14,P189,W8,43,14620
2025-09-11,P186,W8,47,67539
2024-09-10,P200,W2,39,30264
2024-05-30,P153,W5,45,108225
2025-06-24,P154,W4,37,89244
2025-11-25,P137,W7,30,48270
2024-03-31,P180,W10,31,19747
2024-08-07,P189,W4,22,2376
2024-10-14,P148,W9,44,104544
2024-09-20,P124,W4,2,1786
2025-05-03,P192,W10,6,7110
2025-05-22,P178,W8,40,76600
2024-01-26,P157,W10,7,13482
2024-01-30,P156,W4,45,71370
2024-06-30,P150,W2,30,23040
2025-03-14,P168,W1,11,2728
2024-06-14,P112,W2,39,89856
2024-04-13,P144,W1,27,43497
2024-07-07,P159,W9,15,26535
2025-06-12,P161,W1,40,59000
2025-09-13,P119,W10,25,42325
2024-10-18,P137,W9,13,30498
2025-06-26,P167,W9,4,9244
2025-10-11,P190,W9,16,29984
2024-03-06,P176,W4,31,18321
2024-12-31,P107,W8,25,58175
2025-03-28,P155,W2,29,22997
2024-11-22,P167,W2,35,39340
2024-04-08,P196,W9,25,34950
2025-04-04,P161,W3,9,1683
2024-05-24,P183,W1,32,18784
2025-05-02,P143,W10,32,76704
2025-07-17,P151,W8,24,30360
2025-07-24,P143,W7,13,14443
2024-08-26,P100,W9,24,14328
2025-01-02,P190,W6,6,14886
2025-02-25,P101,W1,21,2793
2025-06-30,P145,W4,39,60723
2025-11-07,P200,W4,26,48412
2024-01-24,P140,W4,9,22005
2025-06-09,P138,W4,21,44814
2025-01-29,P117,W6,42,17010
2025-10-11,P179,W8,37,50653
2024-02-22,P156,W10,37,53872
2024-07-05,P158,W7,35,7350
2024-02-04,P133,W2,45,97200
2025-07-30,P118,W6,2,4916
2024-01-09,P146,W5,7,980
2024-11-06,P138,W3,30,44490
2024-10-13,P173,W5,21,46200
2024-01-15,P104,W4,25,32250
2024-03-23,P113,W6,41,36449
2025-05-24,P180,W10,30,37350
2025-04-06,P163,W1,43,90300
2024-12-14,P197,W6,47,16779
2024-09-24,P117,W9,40,74120
2024-03-28,P109,W6,41,53423
2025-03-14,P172,W5,45,65070
2025-10-22,P184,W9,25,24875
2025-02-21,P171,W7,44,36784
2025-10-12,P174,W7,7,14560
2025-12-30,P100,W8,20,26420
2024-01-04,P131,W2,8,13104
2025-10-27,P102,W8,28,29456
2024-09-07,P158,W1,14,7476
2024-10-11,P101,W8,31,49073
2025-10-02,P121,W5,36,15120
2025-09-05,P123,W1,32,16608
2024-03-17,P156,W1,17,11645
2025-09-14,P155,W5,2,2118
2025-10-30,P163,W1,35,17955
2024-03-27,P149,W7,3,3054
2024-11-05,P195,W8,27,14472
2024-04-17,P111,W6,8,14696
2025-07-10,P104,W5,48,21984
2025-07-02,P153,W9,47,115526
2024-12-21,P116,W5,29,33437
2024-05-08,P128,W5,5,1750
2024-04-07,P100,W4,29,20706
2024-02-25,P195,W8,1,2107
2024-02-05,P168,W6,26,46098
2024-03-25,P155,W2,5,810
2024-01-17,P101,W4,12,27084
2024-08-11,P130,W1,49,97951
2024-07-06,P165,W1,16,14400
2025-03-30,P135,W10,21,7371
2025-10-14,P192,W8,49,7791
2024-06-17,P165,W5,31,68603
2025-01-06,P188,W3,19,47443
2024-01-14,P160,W6,27,35748
2025-01-17,P196,W2,22,53746
2025-11-14,P164,W4,23,38617
2024-05-17,P199,W1,2,3302
2025-03-25,P179,W8,28,64876
2025-09-23,P106,W5,3,2829
2024-09-21,P135,W2,44,11264
2024-04-26,P179,W9,5,5110
2024-09-29,P154,W6,42,35196
2024-03-25,P131,W7,42,11718
2024-08-22,P200,W8,40,81400
2024-04-14,P200,W8,5,5915
2025-10-12,P119,W1,28,19936
2025-02-08,P142,W2,38,52820
2025-03-04,P118,W10,2,3042
2025-02-19,P185,W8,27,17145
2024-03-08,P198,W1,33,54450
2024-11-10,P112,W10,6,4806
2025-02-14,P136,W8,36,35604
2025-07-26,P123,W3,5,11690
2024-08-19,P131,W10,15,18210
2025-02-23,P130,W10,26,58682
2025-02-05,P187,W8,39,4524
2024-03-06,P143,W3,33,8547
2024-08-13,P139,W6,6,13608
2024-02-27,P163,W5,27,66204
2024-07-20,P125,W9,1,191
2024-09-16,P154,W6,27,37719
2025-10-20,P142,W5,27,45846
2025-09-21,P172,W5,38,23712
2024-03-02,P125,W8,49,12887
2024-12-10,P138,W5,28,30156
2025-05-01,P110,W2,38,31844
2024-04-20,P101,W6,12,2844
2024-03-08,P103,W10,11,23793
2025-03-12,P108,W8,14,21658
2025-04-01,P198,W7,8,2528
2025-08-21,P119,W4,40,65080
2025-06-20,P140,W1,47,18471
2024-09-03,P114,W3,42,58002
2025-11-19,P109,W2,28,54404
2024-02-12,P111,W4,20,28860
2024-06-13,P152,W8,47,80934
2025-01-26,P149,W6,37,55537
2025-08-02,P117,W4,24,26736
2024-03-03,P138,W4,48,117984
2024-08-06,P184,W6,10,11090
2024-05-22,P161,W6,18,3510
2024-02-16,P149,W6,1,1085
2024-11-26,P123,W6,43,50611
2025-08-10,P137,W3,44,4576
2025-01-18,P111,W5,18,31032
2024-10-13,P190,W6,9,2871
2024-04-10,P110,W4,25,43650
2025-06-30,P182,W9,6,9180
2024-03-18,P183,W2,32,39392
2025-11-02,P168,W5,42,31122
2024-10-10,P143,W2,47,65142
2025-07-22,P116,W1,7,952
2024-10-12,P187,W9,20,49060
2025-04-10,P140,W8,40,53200
2025-10-14,P145,W7,33,44616
2025-07-25,P136,W2,34,48824
2024-12-01,P192,W10,7,9639
2024-02-16,P131,W8,14,31024
2024-01-15,P183,W7,45,46035
2024-05-28,P170,W7,8,7184
2024-12-14,P132,W3,30,67950
2025-06-02,P158,W7,29,51852
2024-09-19,P118,W6,18,36342
2024-09-17,P153,W10,33,26532
2024-05-01,P126,W9,47,83660
2024-06-20,P197,W6,16,33360
2024-11-04,P183,W7,37,89022
2024-03-01,P161,W10,42,56280
2025-10-07,P149,W8,40,4680
2025-04-08,P178,W4,31,38440
2025-09-04,P127,W10,37,16798
2024-09-11,P157,W7,21,47754
2024-09-08,P135,W5,40,22960
2025-12-13,P198,W3,40,93560
2024-11-05,P194,W2,49,62181
2024-10-06,P154,W10,20,27140
2024-06-21,P103,W3,12,29064
2025-08-18,P129,W1,13,31824
2025-08-28,P102,W8,15,30060
2025-08-06,P135,W4,4,4416
2024-03-30,P166,W8,46,44850
2024-10-24,P182,W5,36,9792
2024-03-17,P150,W1,21,25284
2025-04-14,P162,W4,31,8184
2024-01-21,P145,W7,3,6849
2024-05-16,P156,W2,32,79904
2025-12-20,P158,W4,15,14640
2024-06-19,P164,W4,45,56025
2024-09-14,P170,W8,30,48870
2025-06-06,P131,W6,17,36159
2025-04-17,P123,W6,2,2246
2025-08-10,P109,W3,38,18088
2024-07-08,P143,W9,21,31857
2024-07-25,P196,W9,3,3936
2024-09-07,P199,W1,7,8295
2025-06-20,P107,W8,32,8256
2024-12-06,P165,W10,7,4529
2024-10-30,P135,W9,20,2520
2024-10-24,P110,W8,7,13475
2025-07-11,P168,W9,43,17888
2024-06-16,P106,W10,22,52250
2024-09-12,P122,W5,18,16200
2025-08-14,P118,W3,45,66645
2025-08-05,P151,W1,29,68092
2024-02-18,P104,W7,26,31330
2025-01-09,P178,W8,39,4797
2024-05-19,P141,W9,4,1304
2025-03-04,P145,W3,39,87438
2024-04-12,P141,W6,44,108680
2025-11-25,P171,W8,42,68670
2025-06-05,P160,W8,40,59000
2024-01-20,P140,W2,33,71742
2024-05-21,P199,W3,16,18480
2025-12-30,P185,W3,42,21420
2024-06-21,P139,W3,18,30186
2025-03-21,P170,W3,42,12936
2024-07-17,P131,W3,3,4539
2024-07-17,P196,W1,25,2775
2024-01-29,P173,W9,33,72534
2025-09-18,P142,W2,46,20056
2024-08-24,P163,W2,33,62667
2024-08-14,P170,W9,25,22175
2024-02-06,P107,W9,42,61446
2025-08-09,P151,W6,12,20100
2025-08-23,P121,W6,3,1185
2024-02-21,P111,W8,11,6193
2025-10-10,P104,W9,19,34504
2024-05-03,P197,W10,27,18279
2025-11-19,P123,W2,31,52886
2025-11-20,P166,W2,32,6560
2025-07-11,P164,W1,21,9849
2024-04-26,P107,W5,5,2650
2025-03-06,P164,W9,31,72261
2024-03-13,P175,W1,2,2956
2024-12-19,P165,W7,44,81488
2025-07-23,P141,W1,30,57540
2025-03-05,P180,W10,17,21981
2025-08-05,P159,W10,38,56620
2025-09-23,P161,W2,19,16511
2025-10-03,P124,W5,16,15152
2024-01-03,P113,W1,21,12768
2024-05-20,P191,W10,5,6430
2025-11-24,P147,W7,10,24560
2024-07-02,P119,W1,11,9713
2024-08-07,P133,W4,44,25124
2024-05-09,P112,W1,45,74295
2025-01-10,P187,W1,42,7308
2024-01-22,P154,W6,17,35649
2025-12-30,P148,W2,36,79128
2024-01-14,P139,W10,48,114864
2025-10-23,P157,W2,46,35420
2024-11-12,P186,W7,28,22036
2024-10-23,P175,W2,15,31785
2025-12-22,P125,W7,46,91218
2024-12-09,P112,W2,35,83790
2025-07-24,P167,W5,42,37254
2024-01-09,P159,W10,6,4356
2024-06-25,P172,W9,29,41760
2024-03-09,P193,W1,46,20608
2024-09-14,P150,W4,47,67915
2025-07-23,P129,W6,24,49896
2025-06-19,P164,W10,30,44940
2024-02-27,P198,W8,22,26356
2024-08-27,P128,W10,39,86580
2025-10-28,P121,W2,24,16848
2025-05-13,P184,W10,41,59286
2025-03-14,P182,W1,29,8816
2025-07-30,P122,W4,34,35870
2025-08-16,P150,W9,16,19776
2025-06-18,P132,W9,29,17342
2024-09-16,P187,W9,30,36840
2024-12-23,P132,W9,35,30695
2025-01-25,P106,W9,27,4779
2024-06-09,P129,W4,39,46215
2025-06-11,P174,W5,14,10584
2025-01-11,P150,W8,27,39906
2024-02-22,P190,W10,44,7304
2025-06-27,P141,W1,24,33480
2024-04-08,P142,W7,36,59904
2025-07-01,P182,W4,1,1676
2024-05-01,P154,W2,28,59192
2024-12-13,P109,W6,48,31104
2024-01-09,P176,W4,21,40215
2024-04-23,P109,W9,24,55944
2025-01-23,P127,W5,45,22995
2024-07-18,P185,W7,31,6541
2025-12-18,P178,W10,29,40745
2025-10-29,P115,W5,32,49056
2024-05-09,P123,W2,14,29050
2024-11-16,P139,W10,7,14448
2024-02-28,P111,W2,26,29978
2025-12-19,P129,W10,13,18681
2025-03-26,P111,W6,11,1562
2024-04-17,P145,W5,8,3048
2025-09-05,P130,W5,26,38454
2024-01-25,P196,W1,4,7668
2024-01-03,P166,W3,11,23661
2024-06-23,P160,W2,11,24541
2024-08-04,P144,W8,6,5436
2024-10-16,P171,W9,34,34646
2024-01-04,P158,W4,5,9515
2025-02-28,P154,W10,30,29700
2024-05-18,P186,W8,9,3537
2024-04-09,P157,W4,15,4335
2025-06-24,P116,W2,1,163
2024-10-10,P142,W9,7,2261
2024-10-08,P146,W1,23,33764
2024-03-06,P155,W8,1,1728
2024-05-03,P123,W9,8,2224
2025-05-27,P108,W10,6,3942
2025-10-28,P106,W8,14,15848
2024-01-13,P162,W7,23,56580
2024-08-04,P160,W9,27,50652
2025-05-21,P105,W3,20,37540
2024-08-07,P181,W10,13,25194
2024-09-03,P198,W4,4,3380
2025-06-24,P158,W6,29,37439
2025-04-16,P116,W3,25,6925
2024-01-26,P140,W8,40,71960
2025-01-19,P154,W4,2,4894
2024-01-15,P192,W6,19,33231
2025-10-04,P147,W3,7,1540
2025-06-02,P122,W4,26,43966
2024-01-10,P186,W10,18,26226
2024-10-10,P189,W10,24,39360
2025-12-23,P169,W6,48,41232
2024-09-25,P149,W4,40,85120
2025-12-20,P193,W8,45,87030
2025-01-30,P135,W2,9,5652
2024-10-09,P177,W3,19,11039
2024-10-12,P197,W6,39,15405
2024-12-24,P184,W9,34,58854
2025-07-23,P189,W6,1,1330
2024-08-01,P196,W4,8,12368
2025-09-07,P158,W1,47,46671
2024-10-15,P177,W1,45,74385
2024-12-16,P112,W8,42,82278
2024-12-12,P119,W4,15,7125
2024-12-18,P109,W5,22,18656
2024-09-18,P141,W6,44,93720
2024-10-22,P179,W1,37,57794
2025-11-27,P139,W6,41,59122
2024-05-04,P170,W2,9,20223
2025-11-05,P193,W1,34,57630
2024-08-02,P150,W5,48,67872
2024-07-06,P197,W5,12,1464
2025-09-20,P138,W3,6,5226
2024-01-20,P101,W1,43,92579
2024-03-08,P199,W6,47,61570
2024-06-11,P106,W9,48,57312
2024-04-24,P123,W4,44,101948
2025-07-03,P113,W9,38,41534
2025-10-10,P154,W7,5,10525
2024-02-14,P153,W2,38,19874
2025-11-30,P153,W1,3,1707
2024-11-12,P113,W4,25,26925
2025-12-20,P138,W7,28,8176
2025-09-22,P128,W1,17,25993
2024-04-20,P102,W1,13,5122
2025-02-27,P130,W1,47,93436
2025-01-25,P158,W3,49,68992
2024-02-10,P156,W8,43,52503
2025-04-29,P136,W5,36,59220
2024-10-04,P170,W6,38,73302
2025-06-16,P132,W10,48,24480
2024-09-25,P167,W3,26,9438
2025-02-25,P122,W4,42,85470
2025-01-18,P109,W1,22,12540
2024-08-24,P124,W3,45,17370
2025-03-30,P189,W5,2,3062
2025-04-29,P189,W8,26,60840
2024-04-02,P103,W4,22,50688
2025-05-13,P147,W5,22,19756
2024-10-01,P110,W7,17,6766
2024-06-24,P152,W5,21,37044
2024-01-28,P181,W6,1,488
2024-02-02,P175,W3,34,57868
2024-08-07,P158,W5,7,4403
2024-05-12,P120,W9,16,31072
2024-04-24,P187,W2,38,74480
2025-08-29,P126,W7,45,40050
2025-03-06,P157,W5,25,42825
2024-06-30,P154,W7,14,29750
2024-02-05,P182,W4,34,75582
2024-08-03,P130,W3,6,11880
2025-10-08,P119,W2,38,29982
2025-08-28,P128,W2,14,25158
2024-04-26,P182,W10,1,382
2024-10-29,P155,W1,13,31746
2024-08-03,P196,W2,32,55008
2024-12-21,P176,W7,5,9325
2025-09-24,P197,W3,25,60250
2025-06-20,P134,W5,42,4200
2025-11-22,P168,W8,2,2512
2025-10-15,P178,W8,13,17667
2025-01-20,P161,W8,5,6165
2024-05-21,P127,W1,43,61748
2024-01-30,P145,W3,49,34251
2025-12-14,P147,W6,25,33700
2025-04-22,P153,W7,49,28420
2025-04-03,P123,W2,18,8766
2024-04-25,P176,W4,31,26443
2025-06-26,P101,W6,29,31436
2024-12-28,P100,W9,48,23712
2025-12-12,P100,W3,42,28014
2025-02-25,P139,W1,18,7884
2025-10-13,P121,W4,46,23322
2025-05-29,P126,W5,49,42973
2024-08-12,P143,W3,8,17416
2025-01-03,P121,W3,36,68976
2025-01-23,P150,W4,47,52311
2024-12-03,P163,W4,28,53032
2024-10-03,P172,W3,41,34932
2025-08-24,P166,W9,12,9948
2025-01-10,P146,W4,42,32592
2025-07-15,P153,W2,34,84014
2024-06-10,P101,W8,15,17670
2025-06-10,P184,W8,9,1134
2024-08-09,P141,W6,7,896
2025-07-07,P127,W5,30,33630
2024-02-14,P144,W8,35,51275
2024-05-06,P126,W4,15,21855
2024-12-17,P123,W4,32,48704
2025-11-24,P151,W5,41,74292
2025-01-16,P107,W6,33,36993
2024-02-18,P126,W8,31,41199
2024-12-06,P157,W3,6,4254
2024-05-12,P109,W3,5,4130
2025-06-09,P174,W1,37,11618
2024-08-03,P112,W5,21,7308
2024-09-11,P125,W2,39,85059
2024-09-30,P170,W6,36,63684
2024-03-02,P185,W10,26,61438
2024-11-02,P110,W5,8,11712
2024-04-17,P127,W2,44,49016
2024-09-25,P127,W10,28,49644
2024-09-03,P131,W4,44,69784
2025-05-10,P198,W3,6,11496
2024-08-10,P138,W3,22,50094
2025-01-13,P177,W10,8,18384
2025-02-08,P127,W10,33,35475
2024-09-27,P114,W3,5,6500
2025-01-19,P126,W8,4,9608
2025-08-24,P181,W6,22,10164
2024-07-23,P190,W3,10,3740
2025-06-25,P102,W6,36,14076
2024-01-01,P157,W2,47,14993
2025-04-09,P196,W4,11,13684
2024-05-19,P188,W9,10,23840
2024-04-23,P179,W10,5,12030
2024-03-17,P105,W9,44,77484
2024-09-18,P187,W7,33,78309
2025-03-28,P182,W3,35,49280
2025-12-21,P148,W4,14,5138
2024-10-05,P160,W10,4,2668
2024-12-26,P173,W6,39,73086
2024-05-16,P159,W8,5,3630
2025-09-19,P197,W3,11,13497
2024-02-19,P185,W6,47,25333
2025-10-03,P125,W3,24,11496
2025-06-24,P172,W6,31,52948
2024-09-26,P130,W1,34,26622
2025-11-24,P119,W4,17,4607
2025-04-10,P173,W5,14,32326
2024-03-13,P124,W1,5,6485
2025-11-27,P200,W9,37,11174
2024-10-12,P163,W9,40,87320
2025-02-01,P175,W2,26,44876
2025-05-10,P137,W2,28,6580
2025-08-02,P167,W10,32,70656
2024-07-08,P177,W5,30,65400
2024-01-11,P164,W2,16,17680
2025-05-21,P134,W7,8,15104
2025-10-18,P111,W5,7,9100
2025-06-30,P164,W8,5,6360
2025-10-19,P179,W5,46,42412
2024-10-20,P113,W1,40,12160
2024-02-01,P192,W4,48,46464
2024-06-26,P167,W3,43,52503
2024-09-08,P139,W5,34,16626
2025-12-17,P200,W6,4,6400
2024-01-26,P178,W10,12,7212
2024-06-25,P114,W7,35,50435
2025-06-07,P116,W6,8,9528
2024-02-22,P135,W4,8,19408
2025-07-21,P156,W2,43,15738
